,id,text
3857,1.251185428444504e+18,"@uBer_Poutine It replaced all my music with the Ramstein dicography. 
I called him in tears because I didn't know how to fix it.???

I'm better now, but only slightly."
3858,1.2511854370975785e+18,@Uber_Support Thanks for no help.
3871,1.2511856229555487e+18,"@Uber_Support your promo isn't working. Says 15% off. Clicked for details which says 20% off order of $30 or more (excluding fees and taxes)...added some more stuff. Still didn't get 15% off.
Can you fix this? Also, is it 15% or 20%? https://t.co/z3Lrq6ctUm"
3884,1.2511858003283108e+18,"@Uber_Support  Hey I've had no problems ordering off my friends phone &amp; have taken several rides with you, but as soon as I make my own account I've had the worst drivers
One lied to me, and another almost killed me once on top of taking 18mins each way for a trip that said 4mins"
3889,1.2511859007609897e+18,@Uber is even more emotional. They tell you number of hours spent with drivers! https://t.co/XMzNEAG9Dg
3899,1.2511860766198702e+18,RT @YONOFU: @Uber_Support  I am trying to order some food and you have a promo that I get a free item with a purchase of $15 or more and it…
3901,1.251186092201644e+18,"@SivHDtweets @UberDanger only the rich combination of unhelathy amounts of alcohol, being constantly sleep deprived and snorting coke out of a cosplayers asscrack can make you appear as mature as uber duber the danger man

jk he do be Living healthy now"
3917,1.2511862622303396e+18,"RT @SpecialKB40: @Uber_Support I was sitting in a long line at Popeyes. When I reached the window, they said they don't do Uber Eats. Waist…"
3922,1.2511863911381238e+18,@Uber_Support I’ve been waiting weeks to be approved for uber eats. My friend was approved in 2 days. Why is my background check taking this long?
3937,1.2511866152983552e+18,@Uber_Support If I’m going to receive the same canned responses than what is the point? I don’t want to receive support from the same people who have given me none.
3940,1.2511866324112302e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
3961,1.2511869242256916e+18,"@ubereats_uk Keep getting an error every time I try and make an order on Uber Eats, is it just not working at the moment?"
3965,1.2511869381465088e+18,@Uber_Support  I got charged twice and your piece of shit service needs to replace the second charge made for 56.90 on April 15th
3982,1.2511870990442168e+18,...#UberEATS  makes money  #uberdriver  should make money  too  tip should be included on the bill https://t.co/34wMdgzrt7
4009,1.2511874806042378e+18,"Imagine being an ""essential worker"" who puts his health on the line every day only to bring home less than half of minimum wage. That's the reality for many @Uber drivers. Exploitation. Pure and simple https://t.co/N2kDhQfTUm #SickofGIgGreed"
4017,1.251187594555261e+18,"@Uber_Support helllloooooo?????? Dont know why i continue to use you, actual joke. You never help anyone, i want a refund asap"
4019,1.2511876212771758e+18,"RT @AtlantaB8Team: #UberChronicles ? Took an uber to the park, driver kept giving me the eye so I started stroking ??‍♂️. He asked me what…"
4027,1.2511876946145772e+18,"Uber Eats gave me the option to send some love in the form of $5 to the local business I just ordered food from. 

Hell yes I did it. What an awesome idea to support local businesses that are struggling in these times

Way to go @UberEats ?"
4029,1.2511877649110548e+18,"@Uber_Support hi, i keep getting texts with an uber code, this is not me. I deleted my account after getting the first random one since i am no active user of the app can you help me out?"
4043,1.25118787693679e+18,"RT @OnmyojiSioux: Two good guides for the upcoming Uber Boss event :) 

https://t.co/jwz1CGiyg8

https://t.co/DYmPmeV6ej

#onmyoji #uberbos…"
4068,1.2511882270520484e+18,RT @HelpfulStrangr: @Uber_Support I need proof of cancellation of my husbands profile so my @GEICO policy doesn’t lapse. Who can help me?
4078,1.2511883095079322e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
4086,1.2511884020636426e+18,"@Uber_Support I issued discount from my atm card 4 sar 2 times before completing my order
Then i couldn't complete order, stores were too busy"
4110,1.2511888308893e+18,@RORoldan1965 @JoseGDelgado5 @FAIRImmigration @Uber According to the scandalized and long discredited Southern Poverty Law Center https://t.co/FKNxqqo41N
4133,1.2511890654808883e+18,"RT @hwaitaeng9: @Uber_Support I ordered Cold Stone and only received one of the two ice creams I ordered. still, I was charged for 2. wtf?…"
4138,1.2511892808248525e+18,"Only ????New customers only.

uber Up to $20 use promo code asha2669ue 

@delivery promo code  @uber @Restaurant @Ubereats @postmates  @grubhub @eat24 taxi DoorDash Lyft https://t.co/t8BALthTX5"
4167,1.2511896771949814e+18,RT @bean_has_spoken: @Uber_Support your promo isn't working. Says 15% off. Clicked for details which says 20% off order of $30 or more (exc…
4171,1.25118974265967e+18,"@Uber_Support hi I’m trying to use the 50% off code just sent but it won’t send the verification code to my number.
I managed to log in online and when I try to check out it says 1 promotion available but doesn’t seem to recognise it? X"
4193,1.2511900223065006e+18,"RT @CurtCo_Replays: @Uber_Support  Hey I've had no problems ordering off my friends phone &amp; have taken several rides with you, but as soon…"
4206,1.2511901896927273e+18,"RT @OnmyojiSioux: Two good guides for the upcoming Uber Boss event :) 

https://t.co/jwz1CGiyg8

https://t.co/DYmPmeV6ej

#onmyoji #uberbos…"
4209,1.2511902188515246e+18,"@UberEats in Geneva, Switzerland. Ordered via your webpage however it delivered to a different, random address. Order marked as completed. I can’t get in contact with a human at uber. It’s my birthday as well..."
4213,1.251190298614526e+18,RT @MikeQuindazzi: .@Uber Air Taxi partners with @Hyundai_Global &gt;&gt;&gt; #CES  via @MikeQuindazzi &gt;&gt;&gt; #IoT #AI #MachineVision #Drones #Autonomo…
4214,1.2511903116545884e+18,View of the best village Telangana  #TejaGoud #Teja #photography #TejaGoudPhotography_9948188758 @goudteja2 #Hyderabad_best_photographery #Google #googlemaps15 # #Uber #Helo #YouTubeindia #Twitter #photography #Madagoni_VenkateshGoud #Hyderabad_best_photographers https://t.co/qJuSzzZevd
4218,1.2511903657989693e+18,@UberUKsupport In the uber app I mean
4228,1.2511904457843835e+18,Have you ever had a negative experience with #Uber or #Ubereats? Drop me a DM or tweet me
4242,1.251190626303062e+18,@Uber I go to login to my account it asks me for my number and sends me a passcode I enter it then asks for my email and says it’s already taken. On the app it accepts my email but then asks me for 2 cards I don’t have? I can’t login or contact u all because no contact us on your
4251,1.2511906720502702e+18,"RT @FAIRImmigration: Prior to the coronavirus outbreak, @Uber used foreign workers instead of Americans. When this passes and companies reh…"
4262,1.2511908104162386e+18,RT @dlangwutang: @Uber_Support I’ve been waiting weeks to be approved for uber eats. My friend was approved in 2 days. Why is my background…
4275,1.2511910701987635e+18,@Uber_Support I can't sign up for Uber Eats (UK) because the coverage map excludes the corner of the road where my house is. Where can I get help with this?
4277,1.2511911635095183e+18,RT @nopsio: Want #cloud #costoptimization? Join us April 21 at 1pm ET for a live webinar on @devopsdotcom on how @Uber reduced #AWScloud co…
4278,1.251191165342212e+18,"@Uber_India 1st call to your partners @Uber_India and ask them what they are in need for !  because they are the reason for billion dollar empire ,right!  then promise others that your with every one in steps and breaths ?"
4297,1.2511913511794647e+18,I feel like as a “essential worker” that the only people actually staying home.. are the @Uber drivers..
4301,1.2511914060535235e+18,@Uber yall got me fucked up
4304,1.251191434998362e+18,RT @dawn_reaper: @Uber_Support  I got charged twice and your piece of shit service needs to replace the second charge made for 56.90 on Apr…
4314,1.2511915533824655e+18,"""By refusing to comply with the law to classify workers as employees and provide wage data the state needs to process claims, @Uber @Lyft deliberately held up funds that drivers could be using now to pay for necessities like rent and food.” https://t.co/8qR7oOfv3m #SickofGigGreed"
4318,1.2511915934380728e+18,"RT @FAIRImmigration: Prior to the coronavirus outbreak, @Uber used foreign workers instead of Americans. When this passes and companies reh…"
4326,1.2511916651565998e+18,@Uber_Support thanks for taking my order. Saying the merchant cancelled it in app then saying your going to charge me because I apparently cancelled it
4330,1.251191707582042e+18,"@Uber_Support Thank you, i’ve sent a dm!"
4333,1.2511917310742815e+18,"RT @AtlantaB8Team: #UberChronicles ? Took an uber to the park, driver kept giving me the eye so I started stroking ??‍♂️. He asked me what…"
4340,1.2511918399542108e+18,@JoseGDelgado5 @RORoldan1965 @FAIRImmigration @Uber New Jersey!? https://t.co/GkV0SSJyLu
4350,1.251192053071057e+18,"@Uber_Support They took care of it already, thanks."
4358,1.2511921587213763e+18,"@Uber_Support Dear uber, can i know, that who is getting ration or money help from Uber, it is for the chosen driver or for all the Uber drivers of Uber.  I am also a driver Partner of Uber &amp; our two cars are running now on Uber platform but we did not get any money help"
4388,1.251192647567446e+18,"@JeffreyGuterman @realDonaldTrump Not really, I just don’t like being told what to do. I just added up all my @lyft @Uber rides from Jan till Mar, did 1300+ rides engaged with 1500 to 1700 strangers and I’ve had no symptoms or been sick at all. You are a fear monger."
4393,1.251192761828741e+18,@Uber_Support plz help me for money i m not eligible in uber care fund in my app i dont have money to eat my car is not  attach in ola also i was only driving in uber plz help me sir...
4399,1.251192856976515e+18,@Uber_Support yall took money from me and i wanna fight
4409,1.251192948093485e+18,"RT @Kimberleyyyy_xo: @Uber_Support helllloooooo?????? Dont know why i continue to use you, actual joke. You never help anyone, i want a ref…"
4411,1.251192975406891e+18,@Uber_Brad You literally told me last night to go blonde your opinion doesn’t count
4412,1.2511929890216223e+18,@Uber_Support 2nd reminder
4422,1.2511930824119788e+18,"RT @february_31st: Hi @Uber, you’re a $70 billion company. I am (currently) an unemployed audio engineer. Stop asking me to support your dr…"
4430,1.2511932319682642e+18,@Uber_Support How much longer am I going to have to wait for a reply? It's been almost 40 minutes?!
4434,1.2511933145163162e+18,@ArthurAtkinson0 @uBer_Poutine You wouldn't think so (triumph) on the CBC thread. I think I lost my cool. :) arggggggg
4436,1.2511933397029847e+18,RT @UberFacts: Airline Employees Talk About the Secrets of the Trade https://t.co/iixZ8jKzfX
4440,1.251193398071038e+18,View the photo  #TejaGoud #Teja #photography #Teja_9948188758 #TejaGoudPhotography_9948188758 @goudteja2 #VenkateshGoud #Hyderabad_best_photographery #Google #googlemaps15 #Google #Twitter #Telangana #Telangana_Rachakonda #Telanganaphotogallery #TikTokGirls #TikTok ##Uber #Helo https://t.co/FAofgXy6Qn
4442,1.251193452731261e+18,RT @UberFacts: Airline Employees Talk About the Secrets of the Trade https://t.co/iixZ8jKzfX
4443,1.2511934582215598e+18,"RT @xmeegann: @Uber_Support hi, i keep getting texts with an uber code, this is not me. I deleted my account after getting the first random…"
4451,1.2511936764973916e+18,Ubereats is really not refunding me for an order that the restaurant immediately canceled because it was place an hour before they were closing. They’re saying I canceled the order after the restaurant accepted it. $51 just gone. @Uber_Support
4454,1.251193686127448e+18,"How Understanding the Framework of the Taxi Booking App is Important for App Development
Happy Reading... https://t.co/QFxWIydgRH
#taxibookingapp #uber #applikeuber #mobileappdevelopment #androidappdevelopment #appdevelopmentcompany https://t.co/ZCOzZF1llI"
4456,1.251193703730987e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
4473,1.2511940555869757e+18,"? If necessity is the mother of invention, then desperation is the creator of #innovation. That's according to Uber CEO, Dara Khosrowshahi, at least.  

#FridayFeeling #FollowFriday #Uber #CEO #DaraKhosrowshahi #Quote #TGIF #Thoughtoftheday https://t.co/Wdr75zV0BO"
4474,1.2511940705186365e+18,"@uBer_Poutine Oh! Well, maybe I'll look into it more then.

And yes, it was devastating. Lol! Keep in mind, I grew up poor and didn't even have access to the internet until I was 19."
4476,1.2511941102429307e+18,"@BaileyXPaige @UberEats No customer service option on Uber Eats? I know with Skip The Dishes, it shows who your driver is, how many deliveries they've had, and there's a customer service option for issues."
4484,1.2511942069803868e+18,"@Uber_Support Yeah I checked with two restaurants, both said they contacted @UberEats about the issue, both were told it was done by your algorithm. Both said they’d prefer to expand their zone because they are hearing from a lot of customers, both said you guys wouldn’t let them"
